FirstName;MiddleInitial;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;City;State;ZIP;Phone
Tamara;M;Shan;08/09/1958 00:00;M;F;tshan@cohovineyard.com;90000;2;0;Bachelors;Professional;0;1;805 Willow Lane;;Palo Alto;CA;94303;1 (11) 500 555-0147
Tracy;J;Luo;23/11/1976 00:00;M;F;tluo@cohovineyard.com;30000;0;0;High Schoo;Skilled Manual;1;2;8671 Westwood Lane;;Palo Alto;CA;94303;683-555-0118
Aimee;D;Zhao;10/06/1976 00:00;S;F;azhao@cohovineyard.com;40000;0;0;High Schoo;Skilled Manual;1;2;8722 East View Place;;Palo Alto;CA;94303;619-555-0140
Alexandra;;Butler;20/10/1977 00:00;S;F;abutler@cohovineyard.com;30000;0;0;Partial Hi;Clerical;1;2;5967 W Las Positas Blvd;;Pleasanton;CA;94566;469-555-0136
Alvin;L;Liang;18/03/1977 00:00;M;M;aliang@cohovineyard.com;30000;0;0;Partial Hi;Clerical;1;2;Pavillion @ Redlands;;Redlands;CA;92373;222-555-0192
Emma;;Alexander;07/10/1967 00:00;M;F;ealexander@cohovineyard.com;100000;1;0;Bachelors;Management;1;2;1403 Mcmillan Ave.;;Redwood City;CA;94063;150-555-0174
Alexandria;L;Cooper;07/12/1967 00:00;S;F;acooper@cohovineyard.com;120000;0;0;Bachelors;Management;1;3;1624 Carlisle Way;;Redwood City;CA;94063;295-555-0145
Joy;;Blanco;17/03/1967 00:00;M;F;jblanco@cohovineyard.com;120000;0;1;Bachelors;Management;1;4;3586 Everett Court;;Redwood City;CA;94063;570-555-0114
Evelyn;S;Sanchez;11/05/1963 00:00;S;F;esanchez@cohovineyard.com;90000;0;0;Partial Co;Professional;1;1;4404 Mildred Avenue;;Redwood City;CA;94063;122-555-0161
Emma;R;Powell;07/06/1963 00:00;S;F;epowell@cohovineyard.com;100000;0;2;Partial Co;Professional;0;1;5300 Turrin Dr.;;Redwood City;CA;94063;311-555-0145
Lauren;T;Smith;14/12/1962 00:00;S;F;lsmith@cohovineyard.com;100000;3;2;Partial Co;Professional;0;4;6615 Winterglenn Way;;Redwood City;CA;94063;360-555-0137
Autumn;;She;11/06/1961 00:00;S;F;ashe@cohovineyard.com;80000;5;4;Partial Co;Professional;0;3;3664 Colt Ct.;;Richmond;CA;94801;963-555-0174
Peter;V;Aggarwal;10/04/1935 00:00;S;M;paggarwal@cohovineyard.com;40000;3;0;Partial Co;Professional;0;2;Natomas Marketplace;;Sacramento;CA;95814;215-555-0144
Kelvin;L;Pal;28/01/1935 00:00;M;M;kpal@cohovineyard.com;40000;3;0;Partial Co;Professional;1;2;25150 El Camino Real;;San Bruno;CA;94066;774-555-0134
Emily;C;Lewis;10/09/1935 00:00;S;F;elewis@cohovineyard.com;60000;2;0;Graduate D;Management;0;2;1692 Detroit Ave;;San Carlos;CA;94070;489-555-0174
Brenda;P;Raman;04/11/1937 00:00;M;F;braman@cohovineyard.com;60000;3;0;Graduate D;Management;1;2;2012 Reisling Court;;San Carlos;CA;94070;132-555-0113
Isabella;;Cooper;27/04/1939 00:00;S;F;icooper@cohovineyard.com;60000;3;0;Graduate D;Management;0;2;2134 Royal Links Ct;;San Carlos;CA;94070;401-555-0123
Molly;A;Garcia;07/05/1939 00:00;M;F;mgarcia@cohovineyard.com;70000;5;0;Graduate D;Management;1;2;467 Moccasin Ct.;;San Carlos;CA;94070;533-555-0118
Janelle;L;Sara;05/06/1977 00:00;S;F;jsara@contoso.com;40000;0;0;Partial Hi;Clerical;0;2;5242 Marvelle Ln.;;San Carlos;CA;94070;301-555-0155
Gary;K;Sanz;16/01/1977 00:00;M;M;gsanz@contoso.com;40000;0;0;Partial Hi;Clerical;1;2;6316 Parkway Drive;;San Carlos;CA;94070;201-555-0110
Julia;C;Rivera;09/12/1977 00:00;S;F;jrivera@contoso.com;50000;0;0;Partial Co;Skilled Manual;0;2;8452 Dewing Avenue;;San Carlos;CA;94070;723-555-0157
Makayla;E;Cook;26/11/1951 00:00;S;F;mcook@contoso.com;30000;3;0;High Schoo;Skilled Manual;0;2;9520 Milburn Dr.;;San Carlos;CA;94070;1 (11) 500 555-0197
Noah;;Wang;22/06/1954 00:00;S;M;nwang@contoso.com;40000;3;0;Partial Hi;Clerical;0;2;22555 Paseo De Las Americas;;San Diego;CA;92102;1 (11) 500 555-0132
Glenn;;He;02/08/1954 00:00;S;M;ghe@contoso.com;50000;2;0;Partial Co;Skilled Manual;0;2;3030 Blackburn Ct.;;San Diego;CA;92102;1 (11) 500 555-0166
Kara;W;Raje;19/01/1975 00:00;S;F;kraje@contoso.com;50000;0;0;Partial Co;Skilled Manual;0;2;3162 Asilomaar Dr;;San Diego;CA;92102;967-555-0151
Derrick;X;Alvarez;20/03/1975 00:00;S;M;dalvarez@contoso.com;50000;0;0;High Schoo;Skilled Manual;0;2;639 Bermad Drive;;San Diego;CA;92102;487-555-0167
Philip;M;Serrano;20/11/1975 00:00;M;M;pserrano@contoso.com;50000;0;0;High Schoo;Skilled Manual;1;2;6754 Pamploma Ct.;#19;San Diego;CA;92102;531-555-0112
Theresa;C;Gil;05/04/1957 00:00;M;F;tgil@contoso.com;70000;2;1;Partial Co;Professional;1;0;6936 Andrews Drive;;San Diego;CA;92102;829-555-0151
Wayne;F;Goel;21/09/1961 00:00;M;M;wgoel@contoso.com;40000;4;3;High Schoo;Skilled Manual;1;3;764 Nahua;;San Diego;CA;92102;823-555-0158
Suzanne;;Zhao;17/08/1942 00:00;S;F;szhao@contoso.com;60000;3;0;Graduate D;Management;0;2;8314 Brandywine Way;;San Diego;CA;92102;146-555-0116
Maria;;Parker;12/04/1944 00:00;S;F;mparker@contoso.com;30000;5;0;Partial Hi;Clerical;0;2;8627 Laguna Street;;San Diego;CA;92102;894-555-0111
Edwin;;Cai;24/07/1945 00:00;M;M;ecai@contoso.com;40000;5;0;High Schoo;Professional;0;2;8859 Wood Ranch Circle;;San Diego;CA;92102;915-555-0148
Robert;L;Wilson;01/04/1945 00:00;M;M;rwilson@contoso.com;40000;5;0;High Schoo;Professional;1;2;9671 Leewood Place;;San Diego;CA;92102;709-555-0167
Catherine;T;Bell;17/07/1945 00:00;S;F;cbell@contoso.com;40000;5;0;High Schoo;Professional;1;3;9913 Mt. Whitney Way;;San Diego;CA;92102;821-555-0153
Noah;D;Sharma;10/09/1948 00:00;S;M;nsharma@contoso.com;40000;2;1;High Schoo;Professional;0;2;University Town Center;;San Diego;CA;92102;864-555-0159
Linda;T;Blanco;18/06/1948 00:00;M;F;lblanco@contoso.com;40000;2;1;High Schoo;Professional;1;2;1234 Seaside Way;;San Francisco;CA;94109;138-555-0198
Joanna;;Navarro;08/11/1949 00:00;S;F;jnavarro@contoso.com;50000;2;1;Partial Co;Professional;0;2;1460 Jasper Court;;San Francisco;CA;94109;690-555-0179
Allen;L;Prasad;26/02/1949 00:00;S;M;aprasad@contoso.com;50000;2;1;Partial Co;Professional;0;2;1589 Mt. Tamalpais Place;;San Francisco;CA;94109;147-555-0179
Rebekah;;Rodriguez;13/07/1957 00:00;S;F;rrodriguez@contoso.com;130000;3;4;Partial Co;Professional;1;3;2773 Kirkwood Dr;;San Francisco;CA;94109;1 (11) 500 555-0187
Bruce;R;Verma;09/08/1955 00:00;M;M;bverma@contoso.com;110000;3;4;Partial Co;Professional;1;4;3588 Vancouver Way;;San Francisco;CA;94109;1 (11) 500 555-0166
Alyssa;F;Long;09/10/1953 00:00;S;F;along@contoso.com;90000;4;2;Partial Co;Professional;0;1;4698 Royal Oak Rd.;;San Francisco;CA;94109;1 (11) 500 555-0199
Alexia;W;Gonzales;02/04/1953 00:00;S;F;agonzales@contoso.com;90000;4;2;Partial Co;Professional;0;1;5097 Waterfall Way;;San Francisco;CA;94109;1 (11) 500 555-0140
Clayton;G;Huang;19/11/1952 00:00;S;M;chuang@contoso.com;90000;4;1;Partial Co;Professional;1;2;5333 Adria Drive;;San Francisco;CA;94109;1 (11) 500 555-0186
Anne;G;Suarez;05/03/1972 00:00;S;F;asuarez@contoso.com;110000;0;5;Partial Co;Management;1;3;5725 Glazier Drive;;San Francisco;CA;94109;1 (11) 500 555-0179
Melinda;;Blanco;27/08/1970 00:00;M;F;mblanco@contoso.com;100000;0;5;Partial Hi;Professional;0;4;9149 San Simeon Drive;;San Francisco;CA;94109;1 (11) 500 555-0118
Gina;G;Gomez;20/02/1971 00:00;S;F;ggomez@contoso.com;110000;0;5;Partial Hi;Management;0;4;978 Mozden Lane;;San Francisco;CA;94109;1 (11) 500 555-0116
Micheal;C;Jimenez;22/09/1971 00:00;S;M;mjimenez@contoso.com;130000;5;5;Partial Hi;Management;0;4;1278 Holly Oak Drive;;San Gabriel;CA;91776;1 (11) 500 555-0141
Billy;D;Vazquez;11/11/1964 00:00;S;M;bvazquez@contoso.com;80000;4;3;Partial Co;Professional;1;1;1880 Birchwood;;San Gabriel;CA;91776;401-555-0114
Lucas;K;Patterson;21/04/1964 00:00;S;M;lpatterson@contoso.com;80000;4;3;Partial Co;Professional;0;1;3124 Fall Creek;;San Gabriel;CA;91776;471-555-0199
Sergio;;Perez;08/06/1972 00:00;M;M;sperez@contoso.com;60000;1;0;Graduate D;Skilled Manual;1;0;313 Ladera;;San Gabriel;CA;91776;169-555-0190
Edward;C;Simmons;04/01/1969 00:00;S;M;esimmons@contoso.com;60000;1;0;Graduate D;Professional;0;0;3200 Wren Ave.;#307;San Gabriel;CA;91776;196-555-0119
Donna;;Jai;09/04/1968 00:00;M;F;djai@contoso.com;50000;2;2;Bachelors;Skilled Manual;1;1;3761 Cancroft Road;;San Gabriel;CA;91776;836-555-0163
Brad;S;Luo;08/05/1970 00:00;S;M;bluo@contoso.com;60000;1;0;Graduate D;Professional;1;0;4111 Vista Diablo;;San Gabriel;CA;91776;481-555-0140
Hailey;;Powell;20/06/1966 00:00;M;F;hpowell@contoso.com;50000;3;3;Bachelors;Skilled Manual;0;0;4217 Almond Avenue;;San Gabriel;CA;91776;412-555-0186
Julian;A;Gonzales;08/08/1966 00:00;S;M;jgonzales@contoso.com;60000;0;0;Graduate D;Professional;1;0;4655 Shuey Ave;;San Gabriel;CA;91776;500-555-0177
Cedric;I;Jai;14/08/1966 00:00;M;M;cjai@contoso.com;70000;5;0;Graduate D;Professional;1;0;4911 Dubhe Court;;San Gabriel;CA;91776;311-555-0193
Matthew;R;Wilson;24/03/1969 00:00;S;M;mwilson@contoso.com;70000;5;5;Graduate D;Professional;1;2;7185 Westcliffe Place;;San Gabriel;CA;91776;983-555-0113
Christian;M;Diaz;08/10/1965 00:00;M;M;cdiaz@contoso.com;50000;3;3;Bachelors;Skilled Manual;1;2;7254 Buchanan Road;11;San Gabriel;CA;91776;766-555-0132
Joe;C;Rodriguez;28/06/1964 00:00;M;M;jrodriguez@contoso.com;50000;4;4;Bachelors;Skilled Manual;1;3;8924 Lindley Ct.;;San Gabriel;CA;91776;368-555-0147
Marissa;;Jenkins;03/04/1964 00:00;M;F;mjenkins@contoso.com;50000;4;2;Bachelors;Skilled Manual;1;2;630 N. Capitol Ave.;;San Jose;CA;95112;725-555-0124
Carson;D;Bennett;14/09/1972 00:00;M;M;cbennett@contoso.com;30000;0;0;High Schoo;Manual;1;1;Stevens Creek Shopping Center;;San Jose;CA;95112;1 (11) 500 555-0192
Sheena;L;Sharma;19/07/1972 00:00;M;F;ssharma@contoso.com;40000;2;2;Partial Co;Clerical;0;0;9920 Bridgepointe Parkway;;San Mateo;CA;94404;1 (11) 500 555-0118
Jacob;M;Martin;02/06/1970 00:00;M;M;jmartin@contoso.com;40000;2;2;Partial Co;Clerical;1;2;60025 Bollinger Canyong Road;;San Ramon;CA;94583;1 (11) 500 555-0158
Bruce;R;Malhotra;13/11/1966 00:00;S;M;bmalhotra@contoso.com;50000;0;0;Graduate D;Skilled Manual;1;0;San Diego Factory;;San Ysidro;CA;92173;725-555-0129
Jordan;Y;Hayes;28/05/1966 00:00;M;M;jhayes@contoso.com;50000;0;0;Graduate D;Skilled Manual;0;0;99040 California Avenue;;Sand City;CA;93955;167-555-0137
Jerry;;Goel;13/08/1955 00:00;M;M;jgoel@contoso.com;40000;1;0;Partial Co;Clerical;1;1;25600 E St Andrews Pl;;Santa Ana;CA;92701;568-555-0158
Blake;H;King;06/02/1958 00:00;S;M;bking@contoso.com;40000;2;0;Partial Co;Clerical;1;1;Po Box 252525;;Santa Ana;CA;92701;156-555-0190
Franklin;;Cai;08/08/1959 00:00;S;M;fcai@contoso.com;50000;4;0;Graduate D;Skilled Manual;0;0;2904 Bay View Drive;;Santa Cruz;CA;95062;433-555-0156
Gerald;M;Garcia;02/09/1973 00:00;S;M;ggarcia@contoso.com;50000;1;0;Graduate D;Skilled Manual;0;0;4405 Balboa Court;;Santa Cruz;CA;95062;246-555-0168
Mariah;;Alexander;21/12/1973 00:00;M;F;malexander@contoso.com;50000;1;0;Graduate D;Skilled Manual;1;0;4416 Harvard Drive;;Santa Cruz;CA;95062;390-555-0121
Candace;;Garcia;13/11/1962 00:00;M;F;cgarcia@contoso.com;10000;1;0;Graduate D;Manual;1;0;5255 Corte Valencia;;Santa Cruz;CA;95062;1 (11) 500 555-0117
Kari;;Diaz;13/09/1962 00:00;M;F;kdiaz@contoso.com;10000;1;0;Graduate D;Manual;1;0;7086 C Wharton Way;;Santa Cruz;CA;95062;1 (11) 500 555-0161
Meagan;;Garcia;08/10/1962 00:00;S;F;mgarcia@contoso.com;10000;1;0;Bachelors;Manual;0;0;7090 C. Mount Hood;;Santa Cruz;CA;95062;1 (11) 500 555-0190
George;L;Malhotra;03/05/1961 00:00;M;M;gmalhotra@contoso.com;10000;1;0;Bachelors;Manual;1;0;7214 Peachwillow;;Santa Cruz;CA;95062;1 (11) 500 555-0118
Holly;;Rodriguez;21/06/1977 00:00;S;F;hrodriguez@contoso.com;10000;0;0;High Schoo;Manual;0;2;7350 Pinon;;Santa Cruz;CA;95062;1 (11) 500 555-0140
Javier;;Romero;13/07/1968 00:00;S;M;jromero@contoso.com;20000;1;1;Partial Co;Manual;1;0;8892 Columbia River Ct.;;Santa Cruz;CA;95062;1 (11) 500 555-0116
Lindsey;;Rai;24/12/1967 00:00;M;F;lrai@contoso.com;20000;1;1;Partial Co;Manual;1;1;9006 Woodside Way;;Santa Cruz;CA;95062;1 (11) 500 555-0186
Charles;A;Roberts;12/08/1967 00:00;M;M;croberts@contoso.com;30000;1;1;Bachelors;Clerical;1;1;1267 Scenic Drive;;Santa Monica;CA;90401;1 (11) 500 555-0195
Rosa;S;Zhu;04/03/1966 00:00;S;F;rzhu@contoso.com;10000;4;4;Partial Hi;Manual;1;1;3723 Mt. Sequoia Ct.;;Santa Monica;CA;90401;1 (11) 500 555-0193
Leah;L;Gao;12/07/1966 00:00;S;F;lgao@contoso.com;30000;2;2;Partial Co;Manual;0;0;409 Santa Monica Blvd.;;Santa Monica;CA;90401;1 (11) 500 555-0164
Colin;;Sharma;11/02/1964 00:00;M;M;csharma@contoso.com;30000;2;2;Partial Co;Clerical;1;2;438 Mt. Etna;;Santa Monica;CA;90401;1 (11) 500 555-0139
Vincent;C;Zeng;25/06/1962 00:00;M;M;vzeng@contoso.com;40000;1;0;Bachelors;Skilled Manual;0;1;4999 Corte Segunda;;Santa Monica;CA;90401;1 (11) 500 555-0133
Thomas;L;Scott;13/10/1976 00:00;M;M;tscott@contoso.com;20000;0;0;High Schoo;Manual;0;1;5254 Daylight Place;;Santa Monica;CA;90401;1 (11) 500 555-0141
Jacob;A;Jackson;12/10/1975 00:00;S;M;jjackson@contoso.com;30000;0;0;Partial Co;Clerical;0;1;6703 Milburn Dr.;;Santa Monica;CA;90401;1 (11) 500 555-0124
Isabella;C;Ramirez;24/02/1980 00:00;M;F;iramirez@contoso.com;20000;0;0;Partial Hi;Manual;0;2;6891 Relis Valley Road;;Santa Monica;CA;90401;1 (11) 500 555-0187
Derrick;D;Suarez;11/02/1978 00:00;S;M;dsuarez@contoso.com;30000;0;0;High Schoo;Manual;1;1;8354 Ponderosa Drive;;Santa Monica;CA;90401;1 (11) 500 555-0194
Dennis;;Lu;10/03/1967 00:00;M;M;dlu@contoso.com;50000;0;0;Partial Co;Skilled Manual;1;1;Riverside/woodman;;Sherman Oaks;CA;91403;479-555-0164
Wendy;B;Alonso;24/12/1960 00:00;M;F;walonso@contoso.com;50000;1;0;Partial Co;Skilled Manual;1;1;Simi @ The Plaza;;Simi Valley;CA;93065;723-555-0118
Dalton;;Harris;22/02/1959 00:00;M;M;dharris@contoso.com;70000;1;0;Graduate D;Professional;1;1;298 Sunnybrook Drive;;Spring Valley;CA;91977;545-555-0120
Joy;M;Gil;13/08/1960 00:00;S;F;jgil@contoso.com;30000;3;0;Bachelors;Clerical;1;0;3159 C Wharton Way;;Spring Valley;CA;91977;1 (11) 500 555-0131
Holly;;Madan;11/04/1969 00:00;S;F;hmadan@contoso.com;10000;2;2;High Schoo;Manual;0;0;3382 Greer Ave;;Spring Valley;CA;91977;1 (11) 500 555-0198
Renee;C;Blanco;09/06/1970 00:00;S;F;rblanco@contoso.com;30000;0;0;Bachelors;Clerical;0;0;3596 Kingsford Dr.;;Spring Valley;CA;91977;1 (11) 500 555-0167
Roberto;M;Castro;09/07/1969 00:00;M;M;rcastro@contoso.com;30000;0;0;Bachelors;Clerical;1;0;4016 Boyd;;Spring Valley;CA;91977;1 (11) 500 555-0159
Byron;;Torres;09/04/1969 00:00;M;M;btorres@contoso.com;40000;0;0;Graduate D;Clerical;1;0;6835 Lynwood Drive;;Spring Valley;CA;91977;1 (11) 500 555-0154
Donna;;Nara;26/10/1968 00:00;S;F;dnara@contoso.com;40000;0;0;Graduate D;Clerical;1;0;8166 Starflower Dr;;Spring Valley;CA;91977;1 (11) 500 555-0114
Mallory;M;Torres;06/11/1925 00:00;S;F;mtorres@contoso.com;40000;1;0;Graduate D;Skilled Manual;0;0;8380 Paso Del Rio Court;;Spring Valley;CA;91977;1 (11) 500 555-0175
Mariah;;Morris;22/09/1967 00:00;S;F;mmorris@contoso.com;40000;0;0;Bachelors;Clerical;0;0;8756 Nottingham Pl.;;Spring Valley;CA;91977;1 (11) 500 555-0139
Max;;Castro;03/02/1964 00:00;S;M;mcastro@contoso.com;20000;3;3;High Schoo;Manual;0;0;54254 Pacific Ave.;;Stockton;CA;95202;1 (11) 500 555-0132
Bryce;D;Sanchez;15/10/1965 00:00;M;M;bsanchez@contoso.com;30000;2;2;Partial Co;Clerical;1;1;1657 Morengo Ct.;;Torrance;CA;90505;1 (11) 500 555-0193
Shannon;S;Moreno;10/05/1964 00:00;S;M;smoreno@contoso.com;40000;1;0;Bachelors;Skilled Manual;0;0;1707 Willowwood Ct.;;Torrance;CA;90505;1 (11) 500 555-0159
Joel;;Lopez;04/03/1963 00:00;M;M;jlopez@contoso.com;30000;2;2;Partial Co;Clerical;1;2;2863 Polk Street;;Torrance;CA;90505;1 (11) 500 555-0170
Megan;D;Lee;14/02/1979 00:00;M;F;mlee@contoso.com;20000;4;4;High Schoo;Manual;1;3;3475 Chablis Court;;Torrance;CA;90505;1 (11) 500 555-0148
Nicole;;Garcia;03/02/1975 00:00;M;F;ngarcia@contoso.com;20000;0;0;Partial Hi;Manual;0;1;3919 El Pintado Road;;Torrance;CA;90505;1 (11) 500 555-0163
Sydney;;Nelson;04/04/1975 00:00;S;F;snelson@contoso.com;30000;0;0;Partial Co;Clerical;1;1;6067 Mt. Diablo St.;;Torrance;CA;90505;1 (11) 500 555-0178
Drew;C;Nath;17/09/1975 00:00;M;M;dnath@contoso.com;30000;0;0;Partial Co;Clerical;1;1;639 La Corte Bonita;;Torrance;CA;90505;1 (11) 500 555-0172
Lydia;;Mehta;02/04/1979 00:00;M;F;lmehta@contoso.com;30000;0;0;Partial Co;Clerical;0;1;7179 Montana;;Torrance;CA;90505;1 (11) 500 555-0114
Taylor;W;Sanchez;09/02/1961 00:00;S;F;tsanchez@contoso.com;50000;1;0;Partial Co;Skilled Manual;1;1;7413 Alpine Drive;;Torrance;CA;90505;939-555-0169
Carly;;Pal;12/11/1963 00:00;M;F;cpal@contoso.com;60000;3;2;Bachelors;Professional;0;2;8624 Pepperidge Way;;Torrance;CA;90505;1 (11) 500 555-0153
Jodi;;Raji;23/06/1963 00:00;M;F;jraji@contoso.com;70000;0;0;Bachelors;Professional;1;1;8714 St. Paul Way;;Torrance;CA;90505;1 (11) 500 555-0111
Carrie;M;Navarro;01/12/1967 00:00;M;F;cnavarro@contoso.com;80000;5;5;Bachelors;Professional;1;4;99235 Hawthorne Blvd.;;Torrance;CA;90505;1 (11) 500 555-0116
Barbara;T;Chander;22/03/1957 00:00;M;F;bchander@contoso.com;50000;1;0;Partial Co;Skilled Manual;1;1;3065 Santa Margarita Parkway;;Trabuco Canyon;CA;92679;1 (11) 500 555-0139
Omar;N;Luo;12/05/1976 00:00;S;M;oluo@contoso.com;30000;0;0;High Schoo;Skilled Manual;0;2;9992 Whipple Rd;;Union City;CA;94587;167-555-0125
Deborah;A;Jai;15/09/1980 00:00;S;F;djai@contoso.com;30000;0;0;High Schoo;Skilled Manual;1;2;Mountain Square;;Upland;CA;91786;230-555-0186
Katie;E;Tang;27/04/1937 00:00;M;F;ktang@contoso.com;40000;2;0;Bachelors;Management;0;2;Nut Tree Factory;;Vacaville;CA;95688;1 (11) 500 555-0115
Catherine;C;Cook;10/11/1978 00:00;S;F;ccook@contoso.com;40000;0;0;High Schoo;Skilled Manual;0;2;57251 Sepulveda Blvd;;Van Nuys;CA;91411;965-555-0148
Ethan;;Miller;13/10/1972 00:00;M;M;emiller@contoso.com;70000;0;0;Partial Co;Skilled Manual;1;2;70259 West Sunnyview Ave;;Visalia;CA;93291;861-555-0119
Pamela;;Arun;14/02/1971 00:00;M;F;parun@contoso.com;50000;1;1;Graduate D;Skilled Manual;0;0;25751 University Drive;;Vista;CA;92084;841-555-0117
Karl;G;Bhat;17/07/1962 00:00;S;M;kbhat@contoso.com;80000;5;4;Partial Co;Professional;0;3;North County Square;;Vista;CA;92084;383-555-0197
Natalie;P;Price;22/08/1936 00:00;M;F;nprice@contoso.com;50000;2;0;Graduate D;Management;1;2;25871 North Main Street;;Walnut Creek;CA;94596;720-555-0119
Erin;L;Ward;10/05/1953 00:00;M;F;eward@contoso.com;50000;3;0;Graduate D;Management;1;2;1265 Gloria Terr.;;West Covina;CA;91791;277-555-0184
Alexandra;L;Kelly;25/06/1952 00:00;M;F;akelly@contoso.com;40000;3;0;Partial Co;Professional;0;2;1667 Warren Street;;West Covina;CA;91791;711-555-0167
Eric;;Butler;27/06/1939 00:00;M;M;ebutler@contoso.com;70000;5;0;Graduate D;Management;1;2;1941 Hacienda;;West Covina;CA;91791;196-555-0126
Stefanie;O;Madan;14/05/1941 00:00;M;F;smadan@contoso.com;50000;4;0;Bachelors;Management;1;2;218 Fall Creek Road;;West Covina;CA;91791;640-555-0169
Andrea;B;Carter;17/02/1977 00:00;M;F;acarter@contoso.com;50000;0;0;Partial Co;Skilled Manual;1;2;220 Rose Ann Ave.;#103;West Covina;CA;91791;616-555-0135
Ethan;B;Washington;05/11/1955 00:00;S;M;ewashington@contoso.com;50000;2;0;High Schoo;Skilled Manual;0;2;2258 Pablo Neruda;;West Covina;CA;91791;1 (11) 500 555-0125
Bobby;;Malhotra;13/04/1955 00:00;M;M;bmalhotra@contoso.com;50000;2;0;High Schoo;Skilled Manual;1;2;3326 Indianhead Ct.;;West Covina;CA;91791;1 (11) 500 555-0112
Raul;J;Xie;16/11/1956 00:00;S;M;rxie@contoso.com;50000;2;0;High Schoo;Skilled Manual;0;2;5508 Trembath Court;;West Covina;CA;91791;1 (11) 500 555-0119
Mariah;;Cook;12/04/1965 00:00;S;F;mcook@contoso.com;90000;4;4;Partial Co;Professional;0;3;5518 San Rafael;;West Covina;CA;91791;772-555-0120
Joshua;;Moore;01/06/1942 00:00;M;M;jmoore@contoso.com;60000;3;0;Graduate D;Management;1;2;6206 Heavenly Drive;;West Covina;CA;91791;138-555-0168
Jessica;A;Washington;20/03/1947 00:00;M;F;jwashington@contoso.com;50000;2;1;Partial Co;Professional;0;1;6742 Cleaveland Road;;West Covina;CA;91791;584-555-0192
Pedro;L;Perez;13/11/1949 00:00;S;M;pperez@contoso.com;40000;2;1;High Schoo;Professional;1;2;6957 Corte Poquito;;West Covina;CA;91791;932-555-0196
Mackenzie;;Turner;15/01/1951 00:00;M;F;mturner@contoso.com;50000;2;1;High Schoo;Professional;0;2;8844 Garcia;;West Covina;CA;91791;648-555-0148
Julia;;Gray;18/10/1952 00:00;S;F;jgray@contoso.com;50000;2;1;Partial Hi;Skilled Manual;1;3;9435 Breck Court;;West Covina;CA;91791;534-555-0111
Sabrina;E;Gomez;09/04/1944 00:00;S;F;sgomez@contoso.com;70000;5;1;High Schoo;Professional;0;2;The Quad @ Whittier;;Whittier;CA;90605;1 (11) 500 555-0112
Savannah;;Nelson;24/08/1953 00:00;S;F;snelson@contoso.com;90000;3;2;Partial Co;Professional;0;1;1064 William Way;;Woodland Hills;CA;91364;1 (11) 500 555-0153
Krista;A;Rubio;19/11/1954 00:00;M;F;krubio@contoso.com;100000;3;4;High Schoo;Professional;0;3;1168 Escobar;;Woodland Hills;CA;91364;1 (11) 500 555-0183
Matthew;;Lewis;12/03/1952 00:00;M;M;mlewis@contoso.com;90000;4;1;Partial Co;Professional;1;2;1342 Isla Bonita;;Woodland Hills;CA;91364;1 (11) 500 555-0170
Cameron;L;Ross;22/03/1952 00:00;M;M;cross@contoso.com;90000;4;1;Partial Co;Professional;1;2;3795 Tabora Drive;;Woodland Hills;CA;91364;1 (11) 500 555-0116
Omar;E;Guo;17/08/1948 00:00;S;M;oguo@contoso.com;90000;4;1;High Schoo;Management;1;3;6793 Bonifacio St.;;Woodland Hills;CA;91364;1 (11) 500 555-0114
Bryant;J;Madan;08/06/1975 00:00;M;M;bmadan@contoso.com;70000;0;0;High Schoo;Management;1;2;734 Selena Court;;Woodland Hills;CA;91364;1 (11) 500 555-0137
Makayla;L;Morris;28/09/1976 00:00;M;F;mmorris@contoso.com;70000;0;0;High Schoo;Management;1;2;8157 W. Buchanan;;Woodland Hills;CA;91364;1 (11) 500 555-0126
Johnny;;Bhat;05/07/1974 00:00;M;M;jbhat@contoso.com;80000;0;0;High Schoo;Management;1;3;8309 Colonial Way;;Woodland Hills;CA;91364;1 (11) 500 555-0185
Nicole;M;Morgan;01/02/1974 00:00;S;F;nmorgan@contoso.com;80000;0;0;High Schoo;Management;1;3;8885 Partridge Dr.;;Woodland Hills;CA;91364;1 (11) 500 555-0169
Clinton;D;Ortega;06/10/1971 00:00;M;M;cortega@contoso.com;100000;0;5;High Schoo;Management;1;4;8942 Sierra Road;;Woodland Hills;CA;91364;1 (11) 500 555-0113
Kathryn;;Tang;26/02/1971 00:00;M;F;ktang@contoso.com;100000;0;5;High Schoo;Management;1;4;2000 300th Street;;Denver;CO;80203;1 (11) 500 555-0115
Steve;L;Huang;06/07/1970 00:00;M;M;shuang@contoso.com;50000;1;1;Bachelors;Skilled Manual;1;1;2342 Peachwillow;;Denver;CO;80203;585-555-0145
Mason;;Reed;19/08/1967 00:00;M;M;mreed@contoso.com;50000;2;2;Bachelors;Skilled Manual;1;1;2530 South Colorado Blvd.;;Denver;CO;80203;731-555-0113
Noah;;Kumar;11/04/1966 00:00;M;M;nkumar@contoso.com;70000;4;0;Graduate D;Professional;1;0;955 E. County Line Rd.;;Englewood;CO;80110;169-555-0168
